영업상태코드,영업상태명,상세영업상태명,전화번호,소재지우편번호,지번주소,도로명주소,도로명주소_검색용,도로명우편번호,사업장명,데이터갱신구분,데이터갱신일자,업태구분명,
1,영업/정상,영업,,121828,서울특별시 마포구 상수동 93-1번지 ,서울특별시 마포구 독막로19길 5 1층 (상수동),서울 마포구 독막로19길,4068,봉봉,I,2019.8.23 2:22,기타,
1,영업/정상,영업,23328373,121836,서울특별시 마포구 서교동 327-10번지 B1 ,서울특별시 마포구 와우산로 155-1 (서교동B1),서울 마포구 와우산로,4052,봉주르,I,2018.8.31 23:59,호프/통닭,
1,영업/정상,영업,,121865,서울특별시 마포구 연남동 257-6번지 지층101호 ,서울특별시 마포구 성미산로26길 37 (연남동 지층101호),서울 마포구 성미산로26길,3984,봉쥬르밥상,U,2019.11.7 2:40,경양식,
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 37-1번지 1층~3층 ,서울특별시 마포구 월드컵북로 342 (상암동 1층~3층),서울 마포구 월드컵북로,3930,봉참치,I,2018.8.31 23:59,일식,
1,영업/정상,영업,,121805,서울특별시 마포구 공덕동 467번지 롯데캐슬프레지던트 지1층 B120-1호,서울특별시 마포구 마포대로 109 지1층 B120-1호 (공덕동 롯데캐슬프레지던트),서울 마포구 마포대로,4146,봉추찜닭 마포공덕점,I,2018.8.31 23:59,분식,
1,영업/정상,영업,,121904,서울특별시 마포구 상암동 1603번지 (주)문화방송 ,서울특별시 마포구 성암로 267 MBC MALL PARK  지하1층 114호 (상암동),서울 마포구 성암로,3925,봉추찜닭 상암MBC점,I,2019.11.7 0:23,한식,
1,영업/정상,영업,,121795,서울특별시 마포구 상암동 1605번지 누리꿈스퀘어지1층1031 ,서울특별시 마포구 월드컵북로 396 (상암동누리꿈스퀘어지1층1031),서울 마포구 월드컵북로,3925,봉추찜닭 상암점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121854,서울특별시 마포구 신수동 27-2,서울특별시 마포구 서강대길 12 1층 (신수동),서울 마포구 서강대길,4111,봉추찜닭 서강대점,I,2021.12.2 0:08,한식,
1,영업/정상,영업,,121888,서울특별시 마포구 합정동 473번지 마포한강푸르지오상업시설 지1층 B126호일부 B127호 B128호일부 ,서울특별시 마포구 월드컵로3길 14 (합정동 마포한강푸르지오상업시설 지1층 B126호일부 B127호 B128호일부),서울 마포구 월드컵로3길,4024,봉추찜닭 합정교보문고점,U,2020.5.20 2:40,한식,
1,영업/정상,영업,23239381,121837,서울특별시 마포구 서교동 361-9번지 1F동 ,서울특별시 마포구 와우산로18길 15 1F동 (서교동),서울 마포구 와우산로18길,4067,봉추찜닭 홍대1호점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,223654701,121803,서울특별시 마포구 공덕동 242-90번지 1층 ,서울특별시 마포구 만리재옛길 19 1층 (공덕동),서울 마포구 만리재옛길,4210,봉평옹심이메밀칼국수,U,2020.4.10 2:40,한식,
1,영업/정상,영업,27152295,121875,서울특별시 마포구 용강동 50-3번지 ,서울특별시 마포구 토정로 308 (용강동),서울 마포구 토정로,4165,봉피양 마포점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 390-73번지 1층 ,서울특별시 마포구 동교로38안길 16 1층 (연남동),서울 마포구 동교로38안길,3982,봉화,I,2018.8.31 23:59,일식,
1,영업/정상,영업,,121816,서울특별시 마포구 동교동 148-8번지 지1층 ,서울특별시 마포구 양화로23길 24 (동교동 지1층),서울 마포구 양화로23길,3985,봉황당 연남1호점,I,2018.8.31 23:59,호프/통닭,
1,영업/정상,영업,,121880,서울특별시 마포구 창전동 2-61,서울특별시 마포구 서강로13길 41 (창전동 1층),서울 마포구 서강로13길,4061,부가네얼큰이,U,2020.11.30 22:01,한식,
1,영업/정상,영업,,121811,서울특별시 마포구 대흥동 802번지 대흥동세양아파트 ,서울특별시 마포구 독막로 288 120호 (대흥동 대흥동세양아파트),서울 마포구 독막로,4152,부부요리단,I,2019.5.16 2:20,기타,
1,영업/정상,영업,,121812,서울특별시 마포구 도화동 194-18번지 ,서울특별시 마포구 도화길 48-3 (도화동),서울 마포구 도화길,4169,부산갈매기,I,2018.8.31 23:59,한식,
1,영업/정상,영업,23734181,121822,서울특별시 마포구 망원동 411-22번지 1층 ,서울특별시 마포구 망원로8길 26 (망원동1층),서울 마포구 망원로8길,4010,부산대원어묵,I,2018.8.31 23:59,분식,
1,영업/정상,영업,,121825,서울특별시 마포구 망원동 453-35,서울특별시 마포구 망원로 7-1 1층 (망원동),서울 마포구 망원로,3954,부산본가,U,2019.10.31 22:05,호프/통닭,
1,영업/정상,영업,,121803,서울특별시 마포구 공덕동 249-16,서울특별시 마포구 마포대로10길 12 1층 (공덕동),서울 마포구 마포대로10길,4211,부산아지매국밥 마포공덕점,U,2020.12.1 22:05,한식,
1,영업/정상,영업,2263936599,121904,서울특별시 마포구 상암동 1654번지 DMC 이안상암1단지 1층 114호 ,서울특별시 마포구 월드컵북로 375 (상암동DMC 이안상암1단지 1층 114호),서울 마포구 월드컵북로,3908,부산아지매국밥 상암dmc점,U,2018.11.17 2:37,경양식,
1,영업/정상,영업,27042266510,121899,서울특별시 마포구 동교동 188-2,서울특별시 마포구 와우산로38길 4 지1층 (동교동),서울 마포구 와우산로38길,4057,부산집,U,2020.12.7 23:01,한식,마포 부산집' 검색시 2번으로 뜸
1,영업/정상,영업,23365523,121819,서울특별시 마포구 동교동 206-1번지 ,서울특별시 마포구 월드컵북로 18 (동교동 1층),서울 마포구 월드컵북로,3992,부산집,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121885,서울특별시 마포구 합정동 387-6번지 2층 ,서울특별시 마포구 양화로3길 25 (합정동),서울 마포구 양화로3길,4025,부산집,I,2018.8.31 23:59,호프/통닭,마포 부산집' 검색시 3번으로 뜸
1,영업/정상,영업,,121854,서울특별시 마포구 신수동 85-15,서울특별시 마포구 광성로6길 34 (신수동 1층 일부),서울 마포구 광성로6길,4096,부산집 2호점,U,2020.10.31 21:00,호프/통닭,
1,영업/정상,영업,,121836,서울특별시 마포구 서교동 331-9번지 ,서울특별시 마포구 어울마당로 136-13 (서교동 2층),서울 마포구 어울마당로,4053,부야스곱창 홍대본점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121868,서울특별시 마포구 연남동 487-389번지 1층 ,서울특별시 마포구 동교로23길 79 1층 (연남동),서울 마포구 동교로23길,3986,부에노떡볶이,I,2018.8.31 23:59,분식,
1,영업/정상,영업,27162413,121876,서울특별시 마포구 용강동 494-61번지 2층 3층 ,서울특별시 마포구 토정로 268 (용강동2층 3층),서울 마포구 토정로,4162,부영각,I,2018.8.31 23:59,중국식,
1,영업/정상,영업,27065604,121802,서울특별시 마포구 공덕동 119-23번지 ,서울특별시 마포구 마포대로14길 12-9 (공덕동),서울 마포구 마포대로14길,4210,부창삼계탕,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 2-71번지 1층 ,서울특별시 마포구 매봉산로2길 25-5 1층 (상암동),서울 마포구 매봉산로2길,3927,부추곱창 상암점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121836,서울특별시 마포구 서교동 330-19번지 ,서울특별시 마포구 와우산로35길 75 (서교동 1층),서울 마포구 와우산로35길,4052,부탄츄 홍대점,U,2019.3.22 2:40,일식,
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 385-6번지 ,서울특별시 마포구 동교로46길 23 1층 (연남동 오른쪽 일부),서울 마포구 동교로46길,3982,부퓌에트 발랴,I,2018.8.31 23:59,호프/통닭,
1,영업/정상,영업,23063438,121830,서울특별시 마포구 상암동 33-4번지 ,서울특별시 마포구 월드컵북로44길 25 (상암동),서울 마포구 월드컵북로44길,3930,북경,I,2018.8.31 23:59,중국식,
1,영업/정상,영업,,121893,서울특별시 마포구 서교동 394-25,서울특별시 마포구 양화로 56 104105호 (서교동 동양한강트레벨오피스텔),서울 마포구 양화로,4045,북경,U,2020.10.31 22:05,호프/통닭,월드컵북로에 위치한 곳이 상위에 뜸
1,영업/정상,영업,,121874,서울특별시 마포구 염리동 173-29번지 외3필지 하나프라자 1층일부 ,서울특별시 마포구 토정로37길 41 (염리동 하나프라자 1층일부),서울 마포구 토정로37길,4155,북창동순두부 공덕점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121803,서울특별시 마포구 공덕동 242-73,서울특별시 마포구 마포대로10길 11 2층 (공덕동),서울 마포구 마포대로10길,4211,북촌손만두 마포공덕점,U,2020.10.31 0:09,기타,
1,영업/정상,영업,,121835,서울특별시 마포구 상암동 1597번지 사보이시티디엠씨 1층 124호 ,서울특별시 마포구 월드컵북로54길 17 1층 124호 (상암동 사보이시티디엠씨),서울 마포구 월드컵북로54길,3924,북촌손만두 상암디엠씨점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,23332388,121883,서울특별시 마포구 합정동 414-16번지 1층 ,서울특별시 마포구 양화로6길 14 (합정동1층),서울 마포구 양화로6길,4046,북촌손만두 합정점,I,2018.8.31 23:59,호프/통닭,
1,영업/정상,영업,,121895,서울특별시 마포구 서교동 405-14,서울특별시 마포구 어울마당로 57 1층 (서교동),서울 마포구 어울마당로,4048,북촌손만두 홍대로데오점,U,2019.11.2 0:04,한식,
1,영업/정상,영업,,121880,서울특별시 마포구 창전동 6-141번지 지1층일부(좌측) ,서울특별시 마포구 와우산로 116-1 (창전동 지1층일부),서울 마포구 와우산로,4059,북촌손만두 홍대서교점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121828,서울특별시 마포구 상수동 72-1번지 홍대제2기숙사 지1층일부(B119B120호) ,서울특별시 마포구 와우산로 94 지하1층 B119B120호 (상수동 제2기숙사내),서울 마포구 와우산로,4066,북촌손만두 홍익대점,I,2018.8.31 23:59,분식,
1,영업/정상,영업,,121270,서울특별시 마포구 상암동 1740 월드컵파크 프라자,서울특별시 마포구 월드컵북로 502 월드컵파크 프라자 1층 103호 (상암동),서울 마포구 월드컵북로,3918,북한아지매함흥냉면,U,2020.11.1 21:01,기타,
1,영업/정상,영업,,121868,서울특별시 마포구 연남동 487-21번지 ,서울특별시 마포구 성미산로17길 115 1층 (연남동),서울 마포구 성미산로17길,3974,분식,I,2020.1.5 0:23,분식,마포 분식'으로 검색시 마포구에 위치한 분식집이 뜸
1,영업/정상,영업,,121892,서울특별시 마포구 창전동 450 이랜드 PEER 신촌,서울특별시 마포구 서강로 75-16 지1층 B06호 일부호 (창전동 이랜드 PEER 신촌),서울 마포구 서강로,4065,불굴의 떡볶이 신촌청년주택점,U,2020.12.7 23:05,분식,
1,영업/정상,영업,,121836,서울특별시 마포구 서교동 327-43번지 1층일부 ,서울특별시 마포구 와우산로29길 4-26 (서교동 1층일부),서울 마포구 와우산로29길,4052,불나방,I,2018.8.31 23:59,호프/통닭,
1,영업/정상,영업,,121817,서울특별시 마포구 동교동 163-4 23층,서울특별시 마포구 어울마당로 113-1 (동교동23층),서울 마포구 어울마당로,4050,불도깨비쭈꾸미 홍대본점,U,2020.12.1 23:01,한식,
1,영업/정상,영업,,121816,서울특별시 마포구 동교동 148-10,서울특별시 마포구 양화로23길 30 2층 (동교동),서울 마포구 양화로23길,3985,불떡클럽 연남본점,U,2020.11.1 23:06,분식,
1,영업/정상,영업,,121836,서울특별시 마포구 서교동 333-37번지 ,서울특별시 마포구 와우산로29마길 7-8 (서교동 지층일부),서울 마포구 와우산로29마길,4053,불불이 홍대점,U,2019.6.1 2:40,한식,
1,영업/정상,영업,29245797,121872,서울특별시 마포구 염리동 81-13번지 1층,서울특별시 마포구 숭문길 55 (염리동1층),서울 마포구 숭문길,4137,불스떡볶이 염리공덕점,U,2019.12.6 0:06,분식,
1,영업/정상,영업,23356889,121898,서울특별시 마포구 동교동 161-14번지 ,서울특별시 마포구 동교로 182-6 (동교동 1층),서울 마포구 동교로,3995,불이아 본점,I,2018.8.31 23:59,중국식,
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 387-5,서울특별시 마포구 동교로 266-10 지1층 B102호 (연남동),서울 마포구 동교로,3982,불철,I,2021.12.1 0:06,기타,
1,영업/정상,영업,23087703,121850,서울특별시 마포구 성산동 592-6 이안상암2차 1층 109호110호,서울특별시 마포구 월드컵로 190 (성산동이안상암2차 1층 109호110호),서울 마포구 월드컵로,3938,불킹,U,2019.12.6 23:08,한식,
1,영업/정상,영업,,121827,서울특별시 마포구 망원동 517번지 마포영화블렌하임 101동1-024호 ,서울특별시 마포구 월드컵로25길 26 (망원동 마포영화블렌하임 101동1-024호),서울 마포구 월드컵로25길,3964,불타는형제들 본점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121897,서울특별시 마포구 합정동 367-8번지 ,서울특별시 마포구 토정로3길 22 2층 일부 (합정동),서울 마포구 토정로3길,4083,붓두막,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121885,서울특별시 마포구 합정동 388-25번지 ,서울특별시 마포구 양화로1길 18 (합정동 1층일부),서울 마포구 양화로1길,4025,붕붕,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121874,서울특별시 마포구 염리동 174-14 마포 네이버타운,서울특별시 마포구 큰우물로 53 마포 네이버타운 103호 (염리동),서울 마포구 큰우물로,4154,브라운돈까스 마포역점,U,2020.12.4 22:01,경양식,
1,영업/정상,영업,,121904,서울특별시 마포구 상암동 1603번지 (주)문화방송 ,서울특별시 마포구 성암로 267 (주)문화방송 지하1층 B113호 (상암동),서울 마포구 성암로,3925,브라운돈까스 상암MBC몰점,U,2020.1.1 2:40,한식,
1,영업/정상,영업,,121883,서울특별시 마포구 합정동 412-4번지 ,서울특별시 마포구 독막로 27 1층 (합정동),서울 마포구 독막로,4047,브라운시티 로스팅랩 합정점,I,2019.9.5 2:22,기타,
1,영업/정상,영업,,121895,서울특별시 마포구 서교동 403-10,서울특별시 마포구 어울마당로 41 지112층 (서교동),서울 마포구 어울마당로,4048,브라운시티 상수점,U,2019.12.7 0:08,기타,
1,영업/정상,영업,,121865,서울특별시 마포구 연남동 244-1,서울특별시 마포구 성미산로23안길 23 1층 101호 (연남동),서울 마포구 성미산로23안길,3979,브래디스,I,2021.11.30 22:08,기타,
1,영업/정상,영업,23340263,121819,서울특별시 마포구 동교동 204-29번지 1층 ,서울특별시 마포구 월드컵북로4길 39 1층 (동교동),서울 마포구 월드컵북로4길,3993,브런치가,I,2018.8.31 23:59,기타,
1,영업/정상,영업,,121816,서울특별시 마포구 동교동 148-4번지 지층좌측 ,서울특별시 마포구 연희로1길 19 지층좌측 (동교동),서울 마포구 연희로1길,3985,브레드럼,U,2020.2.5 2:40,기타,
1,영업/정상,영업,,121829,서울특별시 마포구 상수동 328-4번지 지1층 ,서울특별시 마포구 와우산로 29-8 지1층 (상수동),서울 마포구 와우산로,4074,브렛피자,I,2019.1.10 2:20,기타,
1,영업/정상,영업,,121812,서울특별시 마포구 도화동 182-7번지 201호,서울특별시 마포구 도화길 42-1 2층 201호 (도화동),서울 마포구 도화길,4169,브롱스 공덕점,I,2018.8.31 23:59,호프/통닭,
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 2-108번지 ,서울특별시 마포구 성암로15길 34 1층 (상암동),서울 마포구 성암로15길,3930,브롱스 상암점,I,2018.8.31 23:59,호프/통닭,
1,영업/정상,영업,,121837,서울특별시 마포구 서교동 346-39번지 지하 1층 ,서울특별시 마포구 와우산로23길 52 (서교동지하 1층),서울 마포구 와우산로23길,4055,브롱스 홍대점,U,2019.2.28 2:40,호프/통닭,
1,영업/정상,영업,,121886,서울특별시 마포구 합정동 391-23번지 ,서울특별시 마포구 월드컵로3길 50 1층 (합정동),서울 마포구 월드컵로3길,4026,브루브루,U,2019.9.28 2:40,기타,
1,영업/정상,영업,,121840,서울특별시 마포구 서교동 395-137번지 더난빌딩 1층 ,서울특별시 마포구 양화로12길 16 (서교동 더닌빌딩 1층),서울 마포구 양화로12길,4043,브루클린,U,2018.9.27 23:59,기타,
1,영업/정상,영업,,121840,서울특별시 마포구 서교동 397-3,서울특별시 마포구 양화로10길 36 지층층 (서교동),서울 마포구 양화로10길,4047,브루하임,U,2019.12.9 0:05,까페,
1,영업/정상,영업,,121896,서울특별시 마포구 서교동 476-44 서교동빌딩,서울특별시 마포구 월드컵로12길 10 서교동빌딩 1층 (서교동),서울 마포구 월드컵로12길,4004,브뤼서리서교,U,2020.12.8 0:06,기타,
1,영업/정상,영업,23041369,121835,서울특별시 마포구 상암동 1597번지 사보이시티디엠씨 ,서울특별시 마포구 월드컵북로54길 17 사보이시티디엠씨 지상2층 213214호 (상암동),서울 마포구 월드컵북로54길,3924,블랙서커스,I,2018.8.31 23:59,한식,
